Season,Rank,Player,TGT,TGT %,REC,YDS,Y/R,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
2021,35,K.J. Osborn (MIN),82,14.1,50,655,13.1,10,7,1,10,0,0,17,108.5,6.4,2.60%
2021,36,Chase Claypool (PIT),105,16.3,59,860,14.6,13,2,14,96,0,0,15,107.6,7.2,1.10%
2021,37,Marvin Jones Jr. (JAC),120,20.5,73,832,11.4,13,4,0,0,0,0,17,107.2,6.3,0.00%
2021,38,Marquez Callaway (NO),84,17.6,46,698,15.2,9,6,0,0,0,0,17,105.8,6.2,0.00%
2021,39,DeAndre Hopkins (ARI),64,11.4,42,572,13.6,7,8,0,0,0,0,10,105.2,10.5,0.60%
2021,40,Tim Patrick (DEN),85,16.8,53,734,13.8,10,5,0,0,0,0,16,103.4,6.5,1.00%
2021,41,Jakobi Meyers (NE),126,23.9,83,866,10.4,12,2,1,9,0,1,16,103.3,6.5,73.20%
2021,42,A.J. Green (ARI),92,16.5,54,848,15.7,16,3,0,0,0,0,16,102.8,6.4,0.70%
2021,42,Cedrick Wilson Jr. (DAL),61,9.6,45,602,13.4,8,6,2,11,0,0,14,102.8,7.3,0.60%
2021,44,Allen Lazard (GB),60,10.8,40,513,12.8,8,8,3,32,0,0,14,102.5,7.3,1.00%
2021,45,Russell Gage Jr. (ATL),94,17,66,770,11.7,8,4,0,0,0,2,13,97,7.5,0.00%
2021,46,Elijah Moore (NYJ),77,13.2,43,538,12.5,9,5,5,54,1,0,11,95.2,8.7,0.60%
2021,47,Robert Woods (LAR),69,11.5,45,556,12.4,8,4,8,46,1,0,9,92.2,10.2,1.20%
2021,47,Courtland Sutton (DEN),98,19.3,58,776,13.4,9,2,0,0,0,0,17,92.2,5.4,86.80%
2021,49,Gabe Davis (BUF),63,10.2,35,549,15.7,13,6,0,0,0,0,15,90.9,6.1,1.00%
2021,50,Emmanuel Sanders (BUF),72,11.7,42,626,14.9,10,4,2,31,0,0,14,89.7,6.4,0.00%
2020,1,Davante Adams (GB),149,29.8,115,"1,374",11.9,18,18,0,0,0,1,14,243.4,17.4,96.10%
2020,2,Tyreek Hill (KC),135,22.2,87,"1,276",14.7,20,15,13,123,2,0,15,241.9,16.1,16.00%
2020,3,Stefon Diggs (BUF),166,29.3,127,"1,535",12.1,20,8,1,1,0,0,16,201.6,12.6,74.50%
2020,4,Calvin Ridley (ATL),143,23.9,90,"1,374",15.3,23,9,5,1,0,1,15,191.5,12.8,13.60%
2020,5,DK Metcalf (SEA),129,24,83,"1,303",15.7,17,10,0,0,0,1,16,188.3,11.8,89.10%
2020,6,Justin Jefferson (MIN),125,25.8,88,"1,400",15.9,23,7,1,2,0,0,16,186.2,11.6,99.40%
2020,7,Adam Thielen (MIN),108,22.1,74,925,12.5,11,14,3,15,0,0,15,180,12,3.50%
2020,8,Mike Evans (TB),109,18.2,70,"1,006",14.4,20,13,0,0,0,0,16,178.6,11.2,90.50%
2020,9,A.J. Brown (TEN),106,22.7,70,"1,075",15.4,13,11,0,0,0,1,14,177.5,12.7,99.30%
2020,10,DeAndre Hopkins (ARI),160,29.5,115,"1,407",12.2,17,6,1,1,0,2,16,172.8,10.8,0.60%
2020,11,Tyler Lockett (SEA),132,24.4,100,"1,054",10.5,10,10,0,0,0,0,16,165.4,10.3,0.60%
2020,12,Allen Robinson II (CHI),151,25.4,102,"1,250",12.3,22,6,1,-1,0,0,16,160.9,10.1,1.40%
2020,13,Robert Woods (LAR),129,22.9,90,936,10.4,11,6,24,155,2,1,16,155.1,9.7,1.20%
2020,14,Chase Claypool (PIT),109,16.7,62,873,14.1,14,9,10,16,2,1,16,152.9,9.6,1.10%
2020,15,Marvin Jones Jr. (DET),115,20.8,76,978,12.9,19,9,0,0,0,0,16,151.8,9.5,0.00%
2020,16,Brandin Cooks (HOU),119,22.7,81,"1,150",14.2,20,6,0,0,0,0,15,151,10.1,1.10%
2020,17,DJ Moore (CAR),118,22.5,66,"1,193",18.1,19,4,2,22,0,0,15,145.5,9.7,93.40%
2020,18,Keenan Allen (LAC),147,23.9,100,992,9.9,10,8,1,-1,0,2,14,145.1,10.4,18.00%
2020,19,Amari Cooper (DAL),130,21.3,92,"1,114",12.1,13,5,6,14,0,0,16,144.8,9.1,1.10%
2020,20,CeeDee Lamb (DAL),111,17.9,74,935,12.6,18,5,10,82,1,1,16,143.7,9,99.40%
2020,21,Nelson Agholor (LV),82,15.9,48,896,18.7,15,8,0,0,0,0,16,137.6,8.6,1.00%
2020,22,JuJu Smith-Schuster (PIT),128,19.6,97,831,8.6,13,9,0,0,0,1,16,137.1,8.6,1.10%
2020,23,Terry McLaurin (WAS),134,23.2,87,"1,118",12.9,17,4,2,30,0,1,15,136.8,9.1,93.90%
2020,24,William Fuller V (HOU),75,14.2,53,879,16.6,14,8,1,0,0,0,11,135.9,12.4,0.00%
2020,25,Curtis Samuel (CAR),97,18.7,77,851,11.1,12,3,41,200,2,0,15,135.1,9,2.00%
2020,26,Diontae Johnson (PIT),144,22.1,88,923,10.5,10,7,3,15,0,1,15,133.8,8.9,1.00%
2020,27,Robbie Chosen (CAR),136,25.9,95,"1,096",11.5,16,3,4,15,0,1,16,129.1,8.1,0.00%
2020,28,Tee Higgins (CIN),108,19.2,67,908,13.6,14,6,5,28,0,1,16,127.6,8,96.90%
2020,29,Corey Davis (TEN),92,19.6,65,984,15.1,14,5,0,0,0,1,14,126.4,9,0.00%
2020,30,Chris Godwin Jr. (TB),84,14.1,65,840,12.9,13,7,0,0,0,0,12,126,10.5,78.50%
2020,31,Cole Beasley (BUF),107,18.9,82,967,11.8,15,4,0,0,0,0,15,125.5,8.4,0.00%
2020,32,Hollywood Brown (BAL),100,25.3,58,769,13.3,13,8,1,1,0,0,16,125,7.8,2.90%
2020,33,Brandon Aiyuk (SF),96,17.2,60,748,12.5,10,5,6,77,2,0,12,124.5,10.4,12.50%
2020,34,Cooper Kupp (LAR),124,22.1,92,974,10.6,12,3,4,33,0,1,15,116.7,7.8,13.70%
2020,35,Jarvis Landry (CLE),101,21.8,72,840,11.7,11,3,4,10,1,0,15,116,7.7,7.10%
2020,36,Michael Gallup (DAL),105,17.2,59,843,14.3,11,5,0,0,0,0,16,114.3,7.1,1.10%
2020,37,Tyler Boyd (CIN),110,19.4,79,841,10.6,7,4,5,49,0,0,15,113.6,7.6,1.20%
2020,38,Jamison Crowder (NYJ),89,19.3,59,699,11.8,9,6,1,14,0,0,12,113,9.4,1.00%
2020,39,Tim Patrick (DEN),79,15,51,742,14.5,14,6,0,0,0,0,15,110.2,7.3,1.00%
2020,40,Russell Gage Jr. (ATL),109,18.2,72,786,10.9,6,4,2,9,0,0,16,109.1,6.8,0.00%
2020,41,T.Y. Hilton (IND),93,17.3,56,762,13.6,11,5,0,0,0,0,15,108.2,7.2,1.60%
2020,42,Mike Williams (LAC),85,13.8,48,756,15.8,13,5,1,1,0,0,15,105.7,7,1.20%
2020,43,Jerry Jeudy (DEN),113,21.3,52,856,16.5,14,3,0,0,0,0,16,105.6,6.6,27.60%
2020,44,Marquez Valdes-Scantling (GB),63,12.6,33,690,20.9,10,6,4,13,0,1,16,104.3,6.5,0.70%
2020,45,Emmanuel Sanders (NO),82,16.4,61,726,11.9,7,5,1,12,0,0,14,103.8,7.4,0.00%
2020,46,DeVante Parker (MIA),103,19,63,793,12.6,10,4,0,0,0,0,14,103.3,7.4,0.00%
2020,47,Gabe Davis (BUF),62,11.1,35,599,17.1,10,7,1,0,0,0,16,101.9,6.4,1.00%
2020,48,DJ Chark Jr. (JAC),93,16,53,706,13.3,10,5,0,0,0,0,13,100.6,7.7,1.30%
2020,49,Keelan Cole Sr. (JAC),88,15,55,642,11.7,8,5,1,2,0,0,16,100.4,6.3,0.00%
2020,50,Laviska Shenault Jr. (JAC),79,13.5,58,600,10.3,10,5,18,91,0,0,14,99.1,7.1,0.00%
2019,1,Michael Thomas (NO),185,33,149,"1,725",11.6,17,9,1,-9,0,0,16,225.6,14.1,0.70%
2019,2,Chris Godwin Jr. (TB),121,20,86,"1,333",15.5,25,9,1,8,0,0,14,190.1,13.6,78.50%
2019,3,Kenny Golladay (DET),116,21.1,65,"1,190",18.3,22,11,0,0,0,1,16,183,11.4,4.00%
2019,4,Cooper Kupp (LAR),134,22.1,94,"1,161",12.4,21,10,2,4,0,0,16,176.5,11,13.70%
2019,5,Julio Jones (ATL),157,24.1,99,"1,394",14.1,21,6,2,-3,0,0,15,175.1,11.7,0.70%
2019,6,DeVante Parker (MIA),128,21.5,72,"1,202",16.7,21,9,0,0,0,0,16,174.2,10.9,0.00%
2019,7,Amari Cooper (DAL),119,20.6,79,"1,189",15.1,17,8,1,6,0,0,16,167.5,10.5,1.10%
2019,8,Mike Evans (TB),118,19.4,67,"1,157",17.3,17,8,0,0,0,0,13,165.7,12.7,90.50%
2019,9,DeAndre Hopkins (HOU),150,28.6,104,"1,165",11.2,16,7,2,18,0,0,15,165.5,11,0.60%
2019,10,A.J. Brown (TEN),84,19.9,52,"1,051",20.2,15,8,3,60,1,0,16,165.1,10.3,99.30%
2019,11,Keenan Allen (LAC),149,25.6,104,"1,199",11.5,15,6,3,16,0,0,16,157.5,9.8,18.00%
2019,12,Allen Robinson II (CHI),154,27.1,98,"1,147",11.7,15,7,1,2,0,0,16,156.9,9.8,1.40%
2019,13,Julian Edelman (NE),153,26.1,100,"1,117",11.2,13,6,8,27,0,1,16,156.3,9.8,8.40%
2019,14,Jarvis Landry (CLE),138,26.8,83,"1,174",14.1,20,6,1,10,0,0,16,154.4,9.7,7.10%
2019,15,Tyler Lockett (SEA),110,22.2,82,"1,057",12.9,15,8,4,-5,0,0,16,153.2,9.6,0.60%
2019,16,DJ Chark Jr. (JAC),118,21,73,"1,008",13.8,17,8,2,20,0,0,15,152.8,10.2,1.30%
2019,17,Courtland Sutton (DEN),124,26.2,72,"1,112",15.4,18,6,3,17,0,0,16,150.4,9.4,86.80%
2019,18,Stefon Diggs (MIN),94,21.3,63,"1,130",17.9,20,6,5,61,0,3,15,149.1,9.9,74.50%
2019,19,John Brown (BUF),115,23.8,72,"1,060",14.7,17,6,2,7,0,0,15,147.8,9.9,0.00%
2019,20,Michael Gallup (DAL),113,19.4,66,"1,107",16.8,18,6,0,0,0,0,14,146.7,10.5,1.10%
2019,21,DJ Moore (CAR),135,22.4,87,"1,175",13.5,13,4,6,40,0,1,15,143.5,9.6,93.40%
2019,22,Robert Woods (LAR),139,22.9,90,"1,134",12.6,14,2,17,115,1,0,15,142.9,9.5,1.20%
2019,23,Calvin Ridley (ATL),93,14.2,63,866,13.7,12,7,2,34,0,0,13,134,10.3,13.60%
2019,24,Terry McLaurin (WAS),93,20,58,919,15.8,15,7,0,0,0,0,14,133.9,9.6,93.90%
2019,25,Tyler Boyd (CIN),148,25.2,90,"1,046",11.6,12,5,4,23,0,2,16,132.9,8.3,1.20%
2019,26,Deebo Samuel Sr. (SF),81,17.3,57,802,14.1,17,3,14,159,3,1,15,132.1,8.8,58.90%
2019,27,Marvin Jones Jr. (DET),91,16.5,62,779,12.6,12,9,2,0,0,0,13,131.9,10.1,0.00%
2019,28,Tyreek Hill (KC),89,16,58,860,14.8,11,7,8,23,0,0,12,130.3,10.9,16.00%
2019,29,Davante Adams (GB),127,23.4,83,997,12,12,5,0,0,0,1,12,129.7,10.8,96.10%
2019,30,DK Metcalf (SEA),100,20,58,900,15.5,13,7,2,11,0,3,16,129.1,8.1,89.10%
2019,31,Odell Beckham Jr. (CLE),133,25.9,74,"1,035",14,16,4,3,10,0,1,16,127.3,8,3.90%
2019,32,Emmanuel Sanders (SF),97,20.6,66,869,13.2,11,5,0,0,0,0,17,124.3,7.3,0.00%
2019,33,Darius Slayton (NYG),84,14,48,740,15.4,12,8,0,0,0,0,14,122,8.7,2.90%
2019,34,Jamison Crowder (NYJ),122,24.5,78,833,10.7,11,6,1,4,0,0,16,119.7,7.5,1.00%
2019,35,Cole Beasley (BUF),106,21.7,67,778,11.6,10,6,0,0,0,0,15,117.8,7.9,0.00%
2019,36,Curtis Samuel (CAR),105,17.7,54,627,11.6,8,6,19,130,1,0,16,117.7,7.4,2.00%
2019,37,Mike Williams (LAC),90,15.5,49,"1,001",20.4,17,2,1,2,0,0,15,112.3,7.5,1.20%
2019,38,Robbie Chosen (NYJ),96,19.2,52,779,15,13,5,1,4,0,0,16,110.3,6.9,0.00%
2019,39,Chris Conley (JAC),90,15.7,47,775,16.5,13,5,0,0,0,0,16,109.5,6.8,0.00%
2019,40,Diontae Johnson (PIT),92,18.5,59,680,11.5,7,5,4,41,0,2,16,104.1,6.5,1.00%
2019,41,Golden Tate (NYG),85,14.5,49,676,13.8,10,6,1,16,0,1,11,103.2,9.4,1.00%
2019,42,Larry Fitzgerald (ARI),109,20.5,75,804,10.7,10,4,0,0,0,1,16,102.4,6.4,0.80%
2019,43,Breshad Perriman (TB),69,11.5,36,645,17.9,15,6,2,16,0,0,14,102.1,7.3,0.00%
2019,44,Tyrell Williams (OAK),64,12.8,42,651,15.5,12,6,0,0,0,0,14,101.1,7.2,0.00%
2019,45,Hollywood Brown (BAL),71,16.8,46,584,12.7,8,7,0,0,0,0,14,100.4,7.2,2.90%
2019,46,Christian Kirk (ARI),108,20.3,68,709,10.4,6,3,10,93,0,0,13,100.2,7.7,6.70%
2019,47,Randall Cobb (DAL),83,14.2,55,828,15.1,15,3,3,11,0,1,15,99.9,6.7,1.70%
2019,48,Zach Pascal (IND),72,14.5,41,607,14.8,11,5,2,16,0,0,16,94.3,5.9,0.00%
2019,49,Mecole Hardman Jr. (KC),41,7.5,26,538,20.7,9,6,4,17,0,2,16,93.5,5.8,0.60%
2019,50,Dede Westbrook (JAC),101,18,66,660,10,10,3,5,27,0,0,15,90.7,6,0.00%
2019,51,James Washington (PIT),80,16.1,44,735,16.7,13,3,0,0,0,1,15,89.5,6,0.00%
2019,52,Sammy Watkins (KC),90,16,52,673,12.9,9,3,2,12,0,1,14,86.5,6.2,0.00%
2019,53,William Fuller V (HOU),71,13.9,49,670,13.7,10,3,0,0,0,0,11,85,7.7,0.00%
2019,54,Sterling Shepard (NYG),83,14,57,576,10.1,8,3,6,72,0,0,10,84.8,8.5,1.80%
2019,55,Hunter Renfrow (OAK),71,14.2,49,605,12.3,7,4,0,0,0,0,13,84.5,6.5,1.50%
2019,56,Adam Thielen (MIN),48,10.9,30,418,13.9,8,6,4,6,1,0,10,84.4,8.4,3.50%
2019,57,T.Y. Hilton (IND),68,13.8,45,501,11.1,6,5,0,0,0,0,10,80.1,8,1.60%
2019,57,Kenny Stills (HOU),55,10.9,40,561,14,9,4,0,0,0,0,13,80.1,6.2,0.00%
2019,59,Alshon Jeffery (PHI),73,12,43,490,11.4,6,4,1,2,1,0,10,79.2,7.9,0.00%
2019,60,Danny Amendola (DET),97,17.7,62,678,10.9,6,1,0,0,0,0,15,78.6,5.2,0.00%
2018,1,Tyreek Hill (KC),137,24.3,87,"1,479",17,27,12,22,151,1,0,16,241,15.1,16.00%
2018,2,Antonio Brown (PIT),168,24.7,104,"1,297",12.5,17,15,0,0,0,0,15,219.7,14.6,0.90%
2018,3,Davante Adams (GB),169,27.6,111,"1,386",12.5,18,13,0,0,0,0,15,218.6,14.6,96.10%
2018,4,DeAndre Hopkins (HOU),163,32.7,115,"1,572",13.7,23,11,1,-7,0,2,16,218.5,13.7,0.60%
2018,5,Julio Jones (ATL),170,28.2,113,"1,677",14.8,24,8,2,12,0,2,16,212.9,13.3,0.70%
2018,6,Mike Evans (TB),138,22.4,86,"1,524",17.7,26,8,0,0,0,1,16,204.4,12.8,90.50%
2018,7,Adam Thielen (MIN),153,25.8,113,"1,373",12.2,17,9,5,30,0,1,16,194.3,12.1,3.50%
2018,8,Michael Thomas (NO),147,28.9,125,"1,405",11.2,17,9,0,0,0,2,16,190.5,11.9,0.70%
2018,9,JuJu Smith-Schuster (PIT),166,24.5,111,"1,426",12.8,18,7,1,13,0,1,16,185.9,11.6,1.10%
2018,10,Robert Woods (LAR),130,24.1,86,"1,219",14.2,20,6,19,157,1,0,16,179.6,11.2,1.20%
2018,11,Tyler Lockett (SEA),70,17.7,57,965,16.9,17,10,13,69,0,0,16,165.4,10.3,0.60%
2018,12,Stefon Diggs (MIN),149,25.2,102,"1,021",10,13,9,10,62,0,0,15,164.3,11,74.50%
2018,13,Brandin Cooks (LAR),117,21.8,80,"1,204",15.1,22,5,10,68,1,0,16,163.2,10.2,1.10%
2018,14,Keenan Allen (LAC),136,27.2,97,"1,196",12.3,13,6,9,75,0,1,16,163.1,10.2,18.00%
2018,15,T.Y. Hilton (IND),120,18.9,76,"1,270",16.7,22,6,0,0,0,0,14,163,11.6,1.60%
2018,16,Odell Beckham Jr. (NYG),124,21.5,77,"1,052",13.7,17,6,5,19,0,1,12,153.4,12.8,3.90%
2018,17,Tyler Boyd (CIN),108,20.3,76,"1,028",13.5,21,7,2,3,0,0,14,145.1,10.4,1.20%
2018,18,Calvin Ridley (ATL),92,15.2,64,821,12.8,11,10,6,27,0,1,16,142.8,8.9,13.60%
2018,19,Amari Cooper (DAL),107,20.7,75,"1,005",13.4,10,7,2,20,0,2,15,140.5,9.4,1.10%
2018,20,Mike Williams (LAC),66,13.2,43,664,15.4,11,10,7,28,1,0,16,137.2,8.6,1.20%
2018,21,Kenny Golladay (DET),119,21.3,70,"1,063",15.2,19,5,1,8,0,0,15,137.1,9.1,4.00%
2018,22,Jarvis Landry (CLE),149,26.8,81,976,12,13,4,3,60,1,1,16,136.1,8.5,7.10%
2018,23,Julian Edelman (NE),108,19.5,74,850,11.5,12,6,9,107,0,0,12,133.4,11.1,8.40%
2018,24,Emmanuel Sanders (DEN),98,17.4,71,868,12.2,13,4,4,53,1,0,12,127.2,10.6,0.00%
2018,25,Chris Godwin Jr. (TB),95,15.4,59,842,14.3,10,7,0,0,0,1,16,126.2,7.9,78.50%
2018,26,Alshon Jeffery (PHI),92,15.4,65,843,13,9,6,0,0,0,0,13,120.3,9.3,0.00%
2018,27,Corey Davis (TEN),112,26.5,65,891,13.7,15,4,6,55,0,0,16,118.6,7.4,0.00%
2018,28,Larry Fitzgerald (ARI),112,23.6,69,734,10.6,8,6,0,0,0,0,16,116.7,7.3,0.80%
2018,29,Sterling Shepard (NYG),107,18.4,66,872,13.2,12,4,3,33,0,0,16,116.5,7.3,1.80%
2018,30,Mohamed Sanu Sr. (ATL),94,15.6,66,838,12.7,7,4,7,44,0,1,16,116.4,7.3,0.00%
2018,31,Adam Humphries (TB),105,17,76,816,10.7,7,5,2,11,0,0,16,112.7,7,0.00%
2018,32,DeSean Jackson (TB),74,11.8,41,774,18.9,13,4,6,29,1,0,12,110.3,9.2,0.60%
2018,33,Zay Jones (BUF),102,21.6,56,652,11.6,7,7,1,0,0,0,16,109.2,6.8,1.00%
2018,34,Golden Tate (PHI),113,19.9,74,795,10.7,9,4,4,34,0,0,15,108.9,7.3,1.00%
2018,35,Dede Westbrook (JAC),101,19.5,66,717,10.9,15,5,9,98,0,2,16,107.5,6.7,0.00%
2018,36,Robbie Chosen (NYJ),94,18.8,50,752,15,10,6,2,-8,0,2,14,106.4,7.6,0.00%
2018,37,A.J. Green (CIN),77,14.6,46,694,15.1,12,6,0,0,0,1,9,103.4,11.5,0.70%
2018,38,DJ Moore (CAR),82,15.3,55,788,14.3,9,2,13,172,0,3,16,102,6.4,93.40%
2018,39,John Brown (BAL),97,18.1,42,715,17,11,5,3,4,0,0,16,101.9,6.4,0.00%
2018,40,Nelson Agholor (PHI),97,16.3,64,736,11.5,10,4,3,32,0,0,16,101.4,6.3,1.00%
2018,41,Allen Robinson II (CHI),94,18.8,55,754,13.7,11,4,1,9,0,1,13,98.3,7.6,1.40%
2018,42,Curtis Samuel (CAR),65,11.9,39,494,12.7,6,5,8,84,2,1,13,97.8,7.5,2.00%
2018,43,Demaryius Thomas (HOU),89,16.6,59,677,11.5,9,5,0,0,0,0,15,97.7,6.5,0.10%
2018,43,Josh Gordon (NE),71,12.8,41,737,18,12,4,0,0,0,0,12,97.7,8.1,0.10%
2018,45,Kenny Stills (MIA),64,15,37,553,14.9,7,6,0,0,0,0,15,97.4,6.5,0.00%
2018,46,Tyrell Williams (LAC),65,13,41,653,15.9,11,5,2,15,0,0,16,96.8,6.1,0.00%
2018,47,Cooper Kupp (LAR),55,10.2,40,566,14.2,9,6,4,25,0,0,8,95.1,11.9,13.70%
2018,48,Courtland Sutton (DEN),84,15,42,704,16.8,16,4,1,-1,0,0,16,94.3,5.9,86.80%
2018,49,Jordy Nelson (OAK),88,16.9,63,739,11.7,7,3,1,-2,0,0,15,93.7,6.2,0.10%
2018,50,Doug Baldwin (SEA),73,18.6,50,618,12.4,9,5,0,0,0,0,13,91.8,7.1,0.00%
2018,51,Antonio Callaway (CLE),79,14.5,43,586,13.6,8,5,2,7,0,1,16,89.3,5.6,0.00%
2018,52,Anthony Miller (CHI),54,10.8,33,423,12.8,6,7,6,26,0,0,15,87.2,5.8,0.00%
2018,53,Cole Beasley (DAL),87,17.3,65,672,10.3,3,3,0,0,0,0,16,85.2,5.3,0.00%
2018,54,Taylor Gabriel (CHI),93,18.6,67,688,10.3,7,2,9,61,0,1,16,84.9,5.3,0.10%
2018,55,Donte Moncrief (JAC),89,17.3,48,668,13.9,7,3,0,0,0,1,16,82.8,5.2,0.00%
2018,56,Marvin Jones Jr. (DET),62,11.1,35,508,14.5,5,5,0,0,0,0,9,80.8,9,0.00%
2018,57,Christian Kirk (ARI),68,14.5,43,590,13.7,8,3,3,35,0,0,12,80.5,6.7,6.70%
2018,58,Rashard Higgins (CLE),53,9.4,39,572,14.7,11,4,0,0,0,1,13,79.2,6.1,0.00%
2018,59,Devin Funchess (CAR),79,14.7,44,549,12.5,8,4,0,0,0,0,14,78.9,5.6,0.00%
2018,60,Michael Crabtree (BAL),100,18.6,54,607,11.2,6,3,0,0,0,0,16,78.7,4.9,0.00%
2017,1,DeAndre Hopkins (HOU),174,33.6,96,"1,378",14.4,24,13,0,0,0,1,15,213.8,14.3,0.60%
2017,2,Antonio Brown (PIT),163,27.9,101,"1,533",15.2,27,9,0,0,0,0,14,209.3,15,0.90%
2017,3,Keenan Allen (LAC),159,27.6,102,"1,393",13.7,18,6,2,9,0,0,16,182.2,11.4,18.00%
2017,4,Tyreek Hill (KC),105,19.6,75,"1,183",15.8,15,7,17,59,0,0,15,164.2,10.9,16.00%
2017,5,Marvin Jones Jr. (DET),107,19.2,61,"1,101",18,20,9,0,0,0,0,16,164.1,10.3,0.00%
2017,6,Julio Jones (ATL),148,28.7,88,"1,444",16.4,23,3,1,15,0,0,16,163.9,10.2,0.70%
2017,7,Brandin Cooks (NE),114,19.6,65,"1,082",16.6,18,7,9,40,0,0,16,156.2,9.8,1.10%
2017,8,Michael Thomas (NO),149,28.1,104,"1,245",12,22,5,0,0,0,0,16,154.5,9.7,0.70%
2017,9,Larry Fitzgerald (ARI),161,27.3,109,"1,156",10.6,16,6,0,0,0,1,16,152.4,9.5,0.80%
2017,10,A.J. Green (CIN),143,29,75,"1,078",14.4,9,8,0,0,0,2,16,151.8,9.5,0.70%
2017,11,Adam Thielen (MIN),142,27.2,91,"1,276",14,20,4,1,11,0,2,16,148.7,9.3,3.50%
2017,12,Davante Adams (GB),117,21.1,74,885,12,8,10,0,0,0,0,14,148.5,10.6,96.10%
2017,13,Doug Baldwin (SEA),116,22.1,75,991,13.2,18,8,2,-8,0,0,16,148.3,9.3,0.00%
2017,14,Jarvis Landry (MIA),161,27.5,112,987,8.8,6,9,1,-7,0,2,16,148,9.3,7.10%
2017,15,Alshon Jeffery (PHI),120,21.7,57,789,13.8,8,9,0,0,0,0,16,138.9,8.7,0.00%
2017,16,Robbie Chosen (NYJ),114,23.1,63,941,14.9,17,7,3,9,0,0,16,137,8.6,0.00%
2017,17,Stefon Diggs (MIN),95,18.4,64,849,13.3,14,8,8,13,0,0,14,134.2,9.6,74.50%
2017,18,JuJu Smith-Schuster (PIT),79,13.5,58,917,15.8,12,7,0,0,0,0,14,133.7,9.6,1.10%
2017,19,Golden Tate (DET),120,21.2,92,"1,003",10.9,10,5,5,22,0,1,16,132.5,8.3,1.00%
2017,20,Mike Evans (TB),136,22.6,71,"1,001",14.1,9,5,0,0,0,0,15,132.1,8.8,90.50%
2017,21,Devin Funchess (CAR),111,22.2,63,840,13.3,15,8,0,0,0,0,16,132,8.3,0.00%
2017,22,Nelson Agholor (PHI),95,17,62,768,12.4,9,8,1,7,0,0,16,131.5,8.2,1.00%
2017,23,Demaryius Thomas (DEN),140,25.6,83,949,11.4,15,5,0,0,0,1,16,122.9,7.7,0.10%
2017,24,T.Y. Hilton (IND),109,23.1,57,966,16.9,14,4,0,0,0,1,16,118.6,7.4,1.60%
2017,25,Dez Bryant (DAL),132,27,69,838,12.1,8,6,1,-4,0,1,16,117.4,7.3,2.60%
2017,26,Kenny Stills (MIA),105,17.9,58,847,14.6,14,6,0,0,0,2,16,116.7,7.3,0.00%
2017,27,Cooper Kupp (LAR),94,18.8,62,869,14,12,5,0,0,0,1,15,114.9,7.7,13.70%
2017,28,Michael Crabtree (OAK),101,18.3,58,618,10.7,8,8,0,0,0,0,14,113.8,8.1,0.00%
2017,29,Marquise Goodwin (SF),105,17.3,56,962,17.2,13,2,4,44,0,0,16,112.6,7,0.00%
2017,30,Jermaine Kearse (NYJ),102,20.5,65,810,12.5,9,5,0,0,0,0,16,111,6.9,0.00%
2017,31,Amari Cooper (OAK),96,17.4,48,680,14.2,9,7,1,4,0,0,14,110.4,7.9,1.10%
2017,32,Mohamed Sanu Sr. (ATL),96,18.8,67,703,10.5,10,5,4,10,0,0,15,107.3,7.2,0.00%
2017,32,Robert Woods (LAR),85,17,56,781,13.9,12,5,2,12,0,1,12,107.3,8.9,1.20%
2017,32,Sammy Watkins (LAR),70,14,39,593,15.2,9,8,0,0,0,0,15,107.3,7.2,0.00%
2017,35,Ted Ginn Jr. (NO),70,13.2,53,787,14.8,15,4,10,39,0,0,15,106.6,7.1,0.00%
2017,36,Paul Richardson Jr. (SEA),80,15.3,44,703,16,13,6,0,0,0,0,16,106.3,6.6,0.00%
2017,37,Rishard Matthews (TEN),87,17.8,53,795,15,13,4,1,-3,0,0,14,103.2,7.4,0.00%
2017,38,Mike Wallace (BAL),92,16.4,52,748,14.4,11,4,1,4,0,0,15,99.2,6.6,0.00%
2017,39,Tyrell Williams (LAC),69,11.8,43,728,16.9,12,4,0,0,0,1,16,94.8,5.9,0.00%
2017,40,Jamison Crowder (WAS),103,19.1,66,789,12,12,3,7,34,0,3,15,94.3,6.3,1.00%
2017,41,Randall Cobb (GB),92,16.5,66,653,9.9,7,4,9,17,0,0,15,93.4,6.2,1.70%
2017,42,Marqise Lee (JAC),96,18.6,56,702,12.5,6,3,1,17,0,0,14,91.9,6.6,1.00%
2017,43,Keelan Cole Sr. (JAC),83,16.2,42,748,17.8,11,3,0,0,0,1,16,90.8,5.7,0.00%
2017,44,Travis Benjamin (LAC),65,11.4,34,567,16.7,10,4,13,96,0,0,16,90.3,5.6,1.00%
2017,45,DeSean Jackson (TB),90,15.1,50,668,13.4,10,3,3,38,0,0,14,88.6,6.3,0.60%
2017,46,Kelvin Benjamin (BUF),78,15.9,48,692,14.4,10,3,0,0,0,0,14,87.2,6.2,0.10%
2017,47,Sterling Shepard (NYG),84,14,59,731,12.4,7,2,4,4,0,0,11,85.5,7.8,1.80%
2017,48,William Fuller V (HOU),50,10,28,423,15.1,7,7,2,9,0,0,10,85.2,8.5,0.00%
2017,49,Josh Doctson (WAS),78,14.5,35,502,14.3,6,6,1,-14,0,0,16,84.8,5.3,0.00%
