Season,Rank,Player,TACKLE,ASSIST,SACK,TFL,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
2025,1,Kam Curl (LAR),79,43,2,2,5,2,1,0,0,17,185.7,10.9,43.90%
2025,2,Nick Cross (IND),72,48,2.5,5,5,1,1,0,0,17,183.5,10.8,48.70%
2025,3,Tre'von Moehrig (CAR),65,38,3,14,2,1,0,0,0,16,181.4,11.3,31.40%
2025,4,Kamari Lassiter (HOU),62,29,0,7,17,4,0,0,0,16,178.2,11.1,31.60%
2025,5,Tykee Smith (TB),61,39,2,6,13,1,0,2,0,16,176.6,11,42.70%
2025,6,Nahshon Wright (CHI),54,26,0,3,11,5,2,3,1,17,176,10.4,3.70%
2025,7,Talanoa Hufanga (DEN),67,39,2,6,11,0,1,0,0,17,173.8,10.2,37.70%
2025,8,Kevin Byard III (CHI),61,32,0,4,8,7,0,0,0,17,172.8,10.2,30.50%
2025,9,Jordan Battle (CIN),59,53,0,2,6,4,2,0,0,17,170.7,10,22.50%
2025,10,Geno Stone (CIN),65,39,2,4,4,2,0,0,1,17,167.1,9.8,12.10%
2025,11,Kyle Hamilton (BAL),59,46,1,7,9,0,2,0,0,16,166.4,10.4,73.40%
2025,12,Chamarri Conner (KC),68,39,2,4,2,1,2,0,0,17,165.6,9.7,38.10%
2025,13,Budda Baker (ARI),57,63,0.5,4,5,1,0,1,0,16,161.7,10.1,45.70%
2025,14,Derwin James Jr. (LAC),50,44,2,6,7,3,1,0,0,16,160.8,10.1,58.00%
2025,15,Mike Jackson Sr. (CAR),54,14,0,4,19,4,1,0,1,17,160.4,9.4,7.10%
2025,16,Alontae Taylor (NO),59,24,2,7,11,2,0,0,0,17,158.9,9.3,17.30%
2025,17,Xavier Watts (ATL),58,34,0,0,11,5,0,1,0,17,158.5,9.3,25.90%
2025,18,Tyson Campbell (CLE),54,32,0,2,18,1,2,0,1,17,156.4,9.2,13.40%
2025,19,Dane Belton (NYG),53,47,2,3,5,1,3,0,0,17,155.1,9.1,15.40%
2025,20,Jeremy Chinn (LV),63,50,1,3,2,0,2,0,0,15,154.9,10.3,30.40%
2025,21,Nick Emmanwori (SEA),56,25,2.5,8,11,1,0,0,0,14,154.7,11.1,51.50%
2025,22,Cooper DeJean (PHI),58,27,0,4,15,2,1,0,0,16,154.1,9.6,43.50%
2025,23,Marlon Humphrey (BAL),53,15,1,3,13,4,2,1,0,15,154,10.3,10.60%
2025,24,Antoine Winfield Jr. (TB),53,40,1,4,8,2,1,1,0,17,153.9,9.1,22.30%
2025,25,Marcus Jones (NE),47,18,2,8,11,3,0,1,1,17,153.8,9,32.70%
2025,26,Dee Alford (ATL),53,11,2,6,13,3,1,1,0,15,153.5,10.2,2.20%
2025,27,Jessie Bates III (ATL),57,41,0,1,6,3,1,0,1,17,153.2,9,22.90%
2025,28,Cam Bynum (IND),50,31,1,3,8,4,1,1,0,17,150.2,8.8,7.50%
2025,29,Kool-Aid McKinstry (NO),59,17,0,3,17,3,0,0,0,17,149.5,8.8,6.50%
2025,30,Riley Moss (DEN),57,23,1,3,19,1,0,0,0,17,148.3,8.7,5.10%
2025,31,Xavier McKinney (GB),51,51,1,0,10,2,1,0,0,16,148.1,9.3,29.50%
2025,32,Cole Bishop (BUF),53,32,2,4,7,3,0,0,0,17,147.5,8.7,13.70%
2025,33,Jalen Ramsey (PIT),53,35,3,4,8,1,0,0,0,17,145,8.5,8.80%
2025,34,Nick Scott (CAR),63,46,0,0,3,1,0,1,0,17,142.9,8.4,6.70%
2025,35,Nate Wiggins (BAL),57,19,0,2,14,3,0,0,0,17,141.1,8.3,7.70%
2025,36,Keisean Nixon (GB),58,14,0,3,17,1,0,1,0,17,139.8,8.2,8.80%
2025,37,Grant Delpit (CLE),45,35,3,4,4,1,1,2,0,17,139.1,8.2,11.00%
2025,38,Evan Williams (GB),47,42,0,4,5,3,0,1,0,16,138.7,8.7,5.00%
2025,38,Dru Phillips (NYG),49,17,0,8,12,2,0,1,0,17,138.7,8.2,1.90%
2025,40,Ja'Quan McMillian (DEN),40,16,4,5,9,2,2,0,1,17,138.5,8.1,2.60%
2025,41,Alohi Gilman (BAL),49,40,0,1,9,0,1,2,1,17,138,8.1,7.00%
2025,42,Minkah Fitzpatrick (MIA),56,18,1,4,6,1,1,2,0,14,137.9,9.9,11.80%
2025,43,Jaylinn Hawkins (NE),44,27,1.5,3,6,4,1,1,0,15,137.2,9.1,2.10%
2025,44,Brian Branch (DET),48,27,2.5,5,9,0,1,1,0,12,136.6,11.4,34.00%
2025,45,Jalen Thompson (ARI),58,36,1,2,6,0,1,0,0,15,136.3,9.1,10.80%
2025,46,Jacob Parrish (TB),46,22,2,7,7,2,0,1,0,17,135.8,8,2.20%
2025,47,Ronnie Hickman Jr. (CLE),49,51,0,1,7,2,0,0,0,17,135,7.9,4.10%
2025,48,Isaiah Pola-Mao (LV),56,35,0,3,4,2,0,0,0,17,134.1,7.9,16.90%
2025,49,Jalen Pitre (HOU),43,31,0,3,12,4,0,0,0,14,133.7,9.6,23.30%
2025,50,Mike Sainristil (WAS),46,31,0,1,12,4,0,0,0,17,133.3,7.8,6.20%
2024,1,Budda Baker (ARI),95,69,2,10,5,0,1,0,0,17,239.1,14.1,45.70%
2024,2,Nick Cross (IND),86,59,1,6,5,3,1,0,0,17,219.2,12.9,48.70%
2024,3,Brian Branch (DET),79,30,1,8,16,4,1,0,0,16,213.4,13.3,34.00%
2024,4,Kevin Byard III (CHI),80,50,2,5,7,1,1,2,0,17,205.9,12.1,30.50%
2024,5,Jessie Bates III (ATL),62,40,1,2,10,4,4,1,1,17,193.4,11.4,22.90%
2024,6,Julian Love (SEA),76,30,0,3,12,3,2,1,0,17,189.4,11.1,32.70%
2024,7,Brandon Jones (DEN),79,36,0,2,10,3,1,1,0,16,188.9,11.8,8.40%
2024,8,Kyle Hamilton (BAL),77,30,2,4,9,1,2,1,0,17,187.1,11,73.40%
2024,9,DeShon Elliott (PIT),73,35,0,5,6,1,2,3,0,15,182.6,12.2,13.70%
2024,10,Derwin James Jr. (LAC),60,33,5.5,10,7,1,0,1,0,16,181.7,11.4,58.00%
2024,11,Alontae Taylor (NO),61,28,4,7,16,0,2,0,0,17,178.3,10.5,17.30%
2024,12,Byron Murphy Jr. (MIN),62,19,0,6,14,6,1,0,0,17,177.6,10.4,4.40%
2024,13,Xavier McKinney (GB),58,27,1,2,11,8,0,1,0,17,177.3,10.4,29.50%
2024,14,Jeremy Chinn (WAS),67,40,2,7,5,1,0,2,0,17,177.1,10.4,30.40%
2024,15,Kerby Joseph (DET),58,24,0,1,12,9,0,0,1,17,177,10.4,6.70%
2024,16,Tre'von Moehrig (LV),64,40,1,5,10,2,0,2,0,17,175.9,10.3,31.40%
2024,17,Xavier Woods (CAR),72,47,0,2,6,3,0,0,0,17,172.7,10.2,1.00%
2024,18,Keisean Nixon (GB),61,27,3,8,7,1,3,0,0,17,171.7,10.1,8.80%
2024,19,Marlon Humphrey (BAL),50,17,0.5,5,15,6,2,0,1,16,169.1,10.6,10.60%
2024,20,Jaylon Jones (IND),66,34,0,3,12,2,1,0,0,17,164.3,9.7,0.60%
2024,21,Devon Witherspoon (SEA),66,32,1,6,9,0,1,0,0,17,159.9,9.4,29.20%
2024,22,Grant Delpit (CLE),66,42,1,7,1,0,0,1,0,16,157.9,9.9,11.00%
2024,23,Quentin Lake (LAR),73,38,2,1,5,0,0,0,0,17,156.5,9.2,25.10%
2024,24,Cam Bynum (MIN),54,42,0,2,10,3,0,2,0,17,156,9.2,7.50%
2024,25,Ja'Quan McMillian (DEN),61,20,1,4,10,2,1,0,1,17,155.8,9.2,2.60%
2024,26,Mike Sainristil (WAS),61,29,0,1,14,2,1,1,0,17,155.2,9.1,6.20%
2024,27,Harrison Smith (MIN),56,31,1,3,10,3,0,1,0,16,153.1,9.6,2.10%
2024,28,Donovan Wilson (DAL),44,38,4.5,6,5,1,2,1,0,17,152.4,9,0.70%
2024,29,Joshua Metellus (MIN),63,40,0,2,5,2,1,0,0,17,151.3,8.9,14.00%
2024,29,Cam Taylor-Britt (CIN),58,19,0.5,1,16,3,0,0,1,17,151.3,8.9,1.00%
2024,31,Zyon McCollum (TB),55,27,0,1,17,2,0,1,0,17,145.2,8.5,5.10%
2024,32,Kenny Moore II (IND),51,27,0.5,4,7,3,0,1,1,15,144.6,9.6,1.30%
2024,33,Justin Reid (KC),59,26,0,5,9,2,0,0,0,16,144.5,9,3.10%
2024,34,Mike Jackson Sr. (CAR),58,18,0,3,17,2,0,0,0,17,144,8.5,7.10%
2024,35,Amani Hooker (TEN),46,24,0,4,9,5,2,0,0,14,143.8,10.3,5.20%
2024,36,Jack Jones (LV),52,17,0,3,16,3,0,0,1,17,143.7,8.5,0.80%
2024,37,Deommodore Lenoir (SF),53,32,0,2,9,2,1,0,0,15,142.2,9.5,2.40%
2024,38,Riley Moss (DEN),65,21,0,1,8,1,1,1,0,14,141,10.1,5.10%
2024,39,Julian Blackmon (IND),62,24,0.5,1,4,3,0,1,0,16,140.7,8.8,1.50%
2024,40,Jalen Thompson (ARI),61,37,0,3,3,0,0,2,0,15,139.7,9.3,10.80%
2024,41,Damar Hamlin (BUF),61,27,0,2,5,2,0,1,0,14,138.4,9.9,0.70%
2024,42,Minkah Fitzpatrick (PIT),62,34,0,1,4,1,1,0,0,17,136.4,8,11.80%
2024,43,Geno Stone (CIN),47,34,0,0,6,4,0,1,1,17,135.4,8,12.10%
2024,43,Tyler Nubin (NYG),57,40,0,4,1,0,1,1,0,13,135.4,10.4,8.40%
2024,45,Mike Hilton (CIN),50,23,0,12,5,1,0,0,0,16,135.3,8.5,1.30%
2024,46,Tyrique Stevenson (CHI),50,25,0,1,12,2,1,0,1,16,134.6,8.4,4.30%
2024,47,Kam Curl (LAR),49,30,1,1,9,0,2,1,1,16,134.4,8.4,43.90%
2024,48,C.J. Gardner-Johnson (PHI),35,24,0,2,12,6,1,0,1,16,134,8.4,3.50%
2024,49,Kyle Dugger (NE),54,25,1,8,4,0,1,0,0,13,133.9,10.3,1.70%
2024,50,Jaycee Horn (CAR),49,19,2,5,13,1,0,0,0,15,133.1,8.9,2.40%
2023,1,Budda Baker (ARI),95,69,2,10,5,0,1,0,0,17,239.1,14.1,45.70%
2023,2,Nick Cross (IND),86,59,1,6,5,3,1,0,0,17,219.2,12.9,48.70%
2023,3,Brian Branch (DET),79,30,1,8,16,4,1,0,0,16,213.4,13.3,34.00%
2023,4,Kevin Byard III (CHI),80,50,2,5,7,1,1,2,0,17,205.9,12.1,30.50%
2023,5,Jessie Bates III (ATL),62,40,1,2,10,4,4,1,1,17,193.4,11.4,22.90%
2023,6,Julian Love (SEA),76,30,0,3,12,3,2,1,0,17,189.4,11.1,32.70%
2023,7,Brandon Jones (DEN),79,36,0,2,10,3,1,1,0,16,188.9,11.8,8.40%
2023,8,Kyle Hamilton (BAL),77,30,2,4,9,1,2,1,0,17,187.1,11,73.40%
2023,9,DeShon Elliott (PIT),73,35,0,5,6,1,2,3,0,15,182.6,12.2,13.70%
2023,10,Derwin James Jr. (LAC),60,33,5.5,10,7,1,0,1,0,16,181.7,11.4,58.00%
2023,11,Alontae Taylor (NO),61,28,4,7,16,0,2,0,0,17,178.3,10.5,17.30%
2023,12,Byron Murphy Jr. (MIN),62,19,0,6,14,6,1,0,0,17,177.6,10.4,4.40%
2023,13,Xavier McKinney (GB),58,27,1,2,11,8,0,1,0,17,177.3,10.4,29.50%
2023,14,Jeremy Chinn (WAS),67,40,2,7,5,1,0,2,0,17,177.1,10.4,30.40%
2023,15,Kerby Joseph (DET),58,24,0,1,12,9,0,0,1,17,177,10.4,6.70%
2023,16,Tre'von Moehrig (LV),64,40,1,5,10,2,0,2,0,17,175.9,10.3,31.40%
2023,17,Xavier Woods (CAR),72,47,0,2,6,3,0,0,0,17,172.7,10.2,1.00%
2023,18,Keisean Nixon (GB),61,27,3,8,7,1,3,0,0,17,171.7,10.1,8.80%
2023,19,Marlon Humphrey (BAL),50,17,0.5,5,15,6,2,0,1,16,169.1,10.6,10.60%
2023,20,Jaylon Jones (IND),66,34,0,3,12,2,1,0,0,17,164.3,9.7,0.60%
2023,21,Devon Witherspoon (SEA),66,32,1,6,9,0,1,0,0,17,159.9,9.4,29.20%
2023,22,Grant Delpit (CLE),66,42,1,7,1,0,0,1,0,16,157.9,9.9,11.00%
2023,23,Quentin Lake (LAR),73,38,2,1,5,0,0,0,0,17,156.5,9.2,25.10%
2023,24,Cam Bynum (MIN),54,42,0,2,10,3,0,2,0,17,156,9.2,7.50%
2023,25,Ja'Quan McMillian (DEN),61,20,1,4,10,2,1,0,1,17,155.8,9.2,2.60%
2023,26,Mike Sainristil (WAS),61,29,0,1,14,2,1,1,0,17,155.2,9.1,6.20%
2023,27,Harrison Smith (MIN),56,31,1,3,10,3,0,1,0,16,153.1,9.6,2.10%
2023,28,Donovan Wilson (DAL),44,38,4.5,6,5,1,2,1,0,17,152.4,9,0.70%
2023,29,Joshua Metellus (MIN),63,40,0,2,5,2,1,0,0,17,151.3,8.9,14.00%
2023,29,Cam Taylor-Britt (CIN),58,19,0.5,1,16,3,0,0,1,17,151.3,8.9,1.00%
2023,31,Zyon McCollum (TB),55,27,0,1,17,2,0,1,0,17,145.2,8.5,5.10%
2023,32,Kenny Moore II (IND),51,27,0.5,4,7,3,0,1,1,15,144.6,9.6,1.30%
2023,33,Justin Reid (KC),59,26,0,5,9,2,0,0,0,16,144.5,9,3.10%
2023,34,Mike Jackson Sr. (CAR),58,18,0,3,17,2,0,0,0,17,144,8.5,7.10%
2023,35,Amani Hooker (TEN),46,24,0,4,9,5,2,0,0,14,143.8,10.3,5.20%
2023,36,Jack Jones (LV),52,17,0,3,16,3,0,0,1,17,143.7,8.5,0.80%
2023,37,Deommodore Lenoir (SF),53,32,0,2,9,2,1,0,0,15,142.2,9.5,2.40%
2023,38,Riley Moss (DEN),65,21,0,1,8,1,1,1,0,14,141,10.1,5.10%
2023,39,Julian Blackmon (IND),62,24,0.5,1,4,3,0,1,0,16,140.7,8.8,1.50%
2023,40,Jalen Thompson (ARI),61,37,0,3,3,0,0,2,0,15,139.7,9.3,10.80%
2023,41,Damar Hamlin (BUF),61,27,0,2,5,2,0,1,0,14,138.4,9.9,0.70%
2023,42,Minkah Fitzpatrick (PIT),62,34,0,1,4,1,1,0,0,17,136.4,8,11.80%
2023,43,Geno Stone (CIN),47,34,0,0,6,4,0,1,1,17,135.4,8,12.10%
2023,43,Tyler Nubin (NYG),57,40,0,4,1,0,1,1,0,13,135.4,10.4,8.40%
2023,45,Mike Hilton (CIN),50,23,0,12,5,1,0,0,0,16,135.3,8.5,1.30%
2023,46,Tyrique Stevenson (CHI),50,25,0,1,12,2,1,0,1,16,134.6,8.4,4.30%
2023,47,Kam Curl (LAR),49,30,1,1,9,0,2,1,1,16,134.4,8.4,43.90%
2023,48,C.J. Gardner-Johnson (PHI),35,24,0,2,12,6,1,0,1,16,134,8.4,3.50%
2023,49,Kyle Dugger (NE),54,25,1,8,4,0,1,0,0,13,133.9,10.3,1.70%
2023,50,Jaycee Horn (CAR),49,19,2,5,13,1,0,0,0,15,133.1,8.9,2.40%
2022,1,Jalen Pitre (HOU),99,48,1,5,8,5,0,0,0,17,238.5,14,23.30%
2022,2,L'Jarius Sneed (KC),75,33,3.5,5,11,3,3,1,0,17,211.5,12.4,1.20%
2022,3,Rayshawn Jenkins (JAC),71,41,1,3,12,3,3,0,1,17,200.3,11.8,1.00%
2022,4,Jalen Ramsey (LAR),64,24,2,4,18,4,3,1,0,17,195.4,11.5,8.80%
2022,5,Derwin James Jr. (LAC),64,51,4,5,6,2,2,0,0,14,190.1,13.6,58.00%
2022,6,Talanoa Hufanga (SF),65,30,2,5,9,4,2,0,1,17,188.6,11.1,37.70%
2022,7,Donovan Wilson (DAL),75,24,5,7,2,1,2,1,0,17,188.4,11.1,0.70%
2022,8,Julian Love (NYG),74,42,1,6,5,2,0,1,0,16,183.4,11.5,32.70%
2022,9,Richie Grant (ATL),69,53,0,3,7,2,1,1,0,17,179.8,10.6,1.00%
2022,10,Jaquan Brisker (CHI),73,31,4,5,2,1,1,1,0,15,177.6,11.8,16.10%
2022,11,Grant Delpit (CLE),68,33,0,4,10,4,0,0,0,17,172.2,10.1,11.00%
2022,12,Minkah Fitzpatrick (PIT),56,40,0,1,11,6,0,0,1,15,169.3,11.3,11.80%
2022,13,Jonathan Owens (HOU),84,41,1,0,4,0,0,0,0,17,167.2,9.8,1.40%
2022,14,Budda Baker (ARI),75,36,0,1,7,2,1,0,0,15,166.9,11.1,45.70%
2022,15,Desmond King II (HOU),59,29,0,10,8,2,0,2,0,17,165.5,9.7,1.00%
2022,16,Jalen Thompson (ARI),78,31,0,1,8,1,0,1,0,17,164.2,9.7,10.80%
2022,17,John Johnson III (CLE),70,26,0.5,4,4,1,2,2,0,17,164,9.6,0.60%
